order_id,customer_id,order_date,order_status,payment_method,discount_amount,shipping_cost
O004459,C06137,2025-08-25,Completed,Credit Card,56.38,74.06
O004460,C08432,2026-02-13,Completed,COD,3.21,49.09
O004461,C00478,2026-06-08,Completed,Credit Card,141.5,50.12
O004462,C06087,2025-06-04,Completed,Credit Card,146.76,120.7
O004464,C02117,2025-10-16,Completed,UPI,102.66,119.54
O004465,C06491,2026-08-19,Completed,Credit Card,42.32,117.88
O004466,C05566,2026-08-11,In Transit,COD,10.97,101.47
O004467,C07697,2026-08-30,Completed,Credit Card,102.72,98.7
O004468,C01117,2025-06-03,Completed,Credit Card,0.16,51.91
O004469,C04446,2025-11-12,Returned,Debit Card,64.61,108.57
O004470,C09981,2025-10-08,Completed,COD,60.23,44.94
O004471,C06915,2025-12-18,Returned,UPI,58.05,132.78
O004472,C06857,2026-08-22,In Transit,Debit Card,66.48,75.04
O004473,C03215,2025-04-10,Returned,UPI,115.44,137.46
O004474,C00963,2026-04-20,Completed,UPI,23.55,51.91
O004475,C09509,2025-10-27,Completed,UPI,90.77,140.77
O004476,C01062,2026-03-19,Completed,Debit Card,60.37,54.08
O004477,C09934,2025-06-07,Completed,COD,88.84,104.51
O004478,C01264,2026-05-15,Completed,UPI,3.67,57.54
O004479,C01737,2026-07-28,In Transit,UPI,94.76,115.4
O004480,C03125,2025-04-13,In Transit,Credit Card,98.31,111.41
O004481,C05129,2025-10-24,In Transit,Credit Card,76.49,125.71
O004482,C07943,2026-05-25,Completed,UPI,74.11,40.92
O004484,C03617,2026-08-16,In Transit,Credit Card,48.77,131.71
O004485,C00217,2026-01-26,Completed,COD,45.4,72.29
O004487,C07135,2025-05-15,Completed,Credit Card,39.58,87.39
O004488,C04002,2025-07-22,In Transit,COD,22.83,144.31
O004489,C01873,2025-02-24,Completed,UPI,14.54,142.78
O004490,C03103,2026-06-04,In Transit,Credit Card,70.04,125.84
O004491,C06588,2026-05-09,Completed,Debit Card,153.96,83.92
O004492,C04950,2026-06-12,Completed,UPI,78.56,121.46
O004493,C07461,2026-08-08,Completed,UPI,130.48,66.36
O004494,C02227,2026-03-18,Completed,Credit Card,60.16,117.64
O004495,C08450,2026-07-22,Completed,UPI,80.78,125.98
O004496,C01571,2026-08-21,Completed,UPI,18.42,135.57
O004497,C03332,2026-05-06,In Transit,Debit Card,26.89,118.77
O004498,C05922,2026-05-22,Returned,Debit Card,116.23,46.16
O004500,C02701,2025-12-09,Completed,Debit Card,0.07,81.44
O004501,C09497,2026-02-26,Completed,COD,112.4,145.4
O004503,C02222,2026-01-23,Completed,COD,149.47,103.52
O004504,C07285,2026-03-24,Completed,COD,25.76,145.23
O004507,C09190,2026-05-27,Completed,UPI,76.54,41.63
O004508,C07143,2025-12-26,Completed,UPI,68.43,52.39
O004509,C03561,2026-05-18,Completed,COD,32.36,127.69
O004511,C06987,2026-08-26,Completed,UPI,13.42,140.59
O004512,C05764,2025-09-03,Completed,COD,69.17,69.88
O004515,C05131,2025-10-21,In Transit,UPI,123.06,68.48
O004516,C06303,2026-05-14,In Transit,UPI,82.61,139.69
O004517,C04179,2026-03-09,In Transit,Debit Card,43.77,139.11
O004519,C03444,2026-08-23,Completed,UPI,48.06,61.58
O004520,C08140,2026-04-08,Completed,UPI,57.82,41.72
O004521,C01089,2025-08-05,Completed,Credit Card,53.19,92.4
O004522,C07117,2026-07-17,Returned,UPI,150.29,137.48
O004523,C04782,2026-08-14,Completed,Credit Card,76.47,43.64
O004524,C07009,2026-02-24,Completed,UPI,69.96,105.12
O004525,C05322,2025-12-27,Completed,UPI,98.54,90.87
O004526,C01347,2026-07-21,Completed,Credit Card,45.88,62.78
O004527,C04783,2026-05-28,Completed,UPI,154.64,52.16
O004528,C09654,2026-07-13,Completed,Debit Card,160.17,117.28
O004529,C07570,2025-01-24,Completed,UPI,32.49,80.09
O004530,C03049,2025-04-28,Completed,Debit Card,102.0,78.56
O004531,C09455,2025-01-14,In Transit,Credit Card,55.29,139.48
O004532,C07824,2026-03-17,Completed,UPI,79.19,120.89
O004533,C03670,2025-10-27,Completed,UPI,103.46,130.16
O004534,C06055,2025-01-15,In Transit,UPI,42.77,127.91
O004536,C00990,2025-01-03,Completed,Debit Card,87.78,86.06
O004537,C08089,2025-09-10,Completed,Credit Card,74.17,101.06
O004538,C01955,2026-05-05,Completed,UPI,36.37,90.61
O004539,C04590,2026-08-29,Completed,Debit Card,21.2,148.59
O004540,C07047,2026-03-16,Completed,Debit Card,55.16,123.47
O004541,C09339,2026-08-11,Completed,Credit Card,0.66,129.15
O004542,C00646,2026-03-15,Completed,Debit Card,2.39,112.28
O004544,C06160,2025-06-29,Completed,UPI,55.45,138.1
O004545,C07827,2026-07-19,Completed,UPI,26.44,86.91
O004546,C09227,2026-05-03,Completed,Credit Card,95.77,114.48
O004547,C00005,2026-02-05,Completed,UPI,166.05,72.76
O004548,C06298,2026-05-17,Completed,UPI,90.64,137.04
O004549,C00072,2026-07-01,Completed,COD,40.17,41.04
O004551,C01507,2025-02-17,In Transit,UPI,7.27,89.61
O004552,C08980,2026-05-19,In Transit,COD,154.92,74.46
O004553,C01559,2025-06-19,Completed,Debit Card,70.62,69.23
O004554,C07662,2026-08-05,Cancelled,UPI,23.2,53.47
O004555,C02932,2026-03-04,Completed,UPI,73.03,88.91
O004556,C05592,2026-03-20,Completed,Debit Card,47.99,128.19
O004557,C06099,2026-07-01,In Transit,Debit Card,148.62,81.91
O004558,C02117,2025-09-12,Completed,UPI,46.07,43.73
O004559,C03034,2025-03-25,In Transit,Credit Card,85.83,92.5
O004560,C01083,2025-10-10,Cancelled,Credit Card,32.09,50.54
O004561,C00054,2026-08-21,Completed,Credit Card,84.78,115.51
O004562,C02420,2025-07-09,Completed,Credit Card,73.57,49.54
O004563,C05167,2025-09-29,Completed,COD,144.82,124.61
O004564,C07165,2026-01-26,Returned,UPI,23.88,71.52
O004565,C07981,2026-08-26,Completed,Debit Card,3.05,104.69
O004566,C00713,2026-08-15,Completed,Debit Card,26.28,47.7
O004567,C02763,2026-07-14,Completed,UPI,27.26,97.55
O004568,C07727,2026-05-06,In Transit,COD,134.54,137.02
O004569,C04823,2026-08-26,Completed,UPI,59.34,145.74
O004570,C01861,2026-08-27,Completed,UPI,10.4,61.0
O004571,C03947,2026-07-09,Completed,Debit Card,47.61,135.55
O004574,C07657,2025-10-05,Completed,COD,10.97,91.77
O004575,C02960,2026-07-27,Completed,Debit Card,63.93,118.03
O004576,C09468,2026-07-31,Completed,Credit Card,70.8,118.07
O004577,C08913,2025-09-19,Completed,COD,175.13,112.02
O004578,C07192,2025-09-12,Completed,UPI,88.78,91.01
O004579,C03305,2026-08-19,Completed,Credit Card,63.57,52.45
O004580,C02841,2025-12-15,Completed,Credit Card,65.21,88.42
O004581,C04770,2026-08-09,Completed,Credit Card,145.87,112.57
O004583,C09037,2026-02-09,Completed,Credit Card,66.46,82.97
O004584,C01243,2026-04-27,Completed,UPI,26.64,130.03
O004585,C07270,2026-08-29,Completed,UPI,40.19,123.77
O004586,C06123,2026-03-26,Completed,Credit Card,24.09,142.22
O004587,C08093,2025-01-21,Completed,Debit Card,29.76,109.93
O004588,C05444,2026-08-01,Completed,UPI,18.35,80.35
O004589,C06320,2026-04-04,In Transit,UPI,93.05,52.08
O004590,C09637,2025-11-24,Completed,Credit Card,71.34,87.24
O004591,C00941,2026-07-29,Completed,COD,50.89,82.1
O004594,C04744,2026-06-02,Completed,UPI,5.75,111.12
O004595,C02039,2025-12-11,In Transit,COD,25.48,48.66
O004596,C00841,2025-11-11,Completed,Debit Card,120.47,124.05
O004597,C00235,2025-09-06,Completed,Credit Card,154.31,102.02
O004598,C07664,2025-07-24,Completed,Credit Card,50.03,107.22
O004600,C08465,2026-03-24,Completed,Credit Card,75.07,40.3
O004601,C03633,2026-06-03,Completed,COD,22.37,100.59
O004602,C07057,2026-03-24,Returned,UPI,89.38,114.32
O004603,C04899,2025-01-16,Completed,UPI,54.51,122.1
O004604,C06134,2025-03-21,Returned,UPI,31.13,81.91
O004605,C03729,2025-06-23,Completed,Debit Card,63.76,50.83
O004606,C00826,2026-08-24,Completed,UPI,93.28,68.41
O004607,C09490,2026-08-25,In Transit,Credit Card,57.75,117.42
O004608,C08389,2026-08-09,Completed,COD,63.36,127.79
O004609,C03160,2026-02-03,Completed,UPI,19.82,69.42
O004610,C09600,2026-06-01,In Transit,Credit Card,123.4,78.32
O004611,C03051,2025-04-12,Completed,UPI,117.22,47.32
O004612,C04441,2025-09-24,Completed,Debit Card,11.35,54.95
O004613,C07571,2026-08-05,Completed,UPI,83.85,148.55
O004614,C03133,2026-04-28,Completed,UPI,21.74,60.57
O004615,C03286,2025-07-29,Completed,Credit Card,133.76,72.42
O004616,C04124,2025-11-18,Completed,Debit Card,72.58,93.82
O004617,C04700,2026-05-08,Completed,Debit Card,19.52,100.19
O004618,C01244,2025-10-08,In Transit,Debit Card,0.41,128.84
O004619,C00181,2026-01-31,Completed,Credit Card,62.37,148.31
O004620,C09213,2025-02-15,Completed,Credit Card,114.61,103.69
O004621,C03570,2026-08-03,Completed,Credit Card,72.44,70.42
O004622,C01036,2026-06-26,Completed,Credit Card,27.87,102.29
O004623,C07604,2026-03-15,Completed,UPI,78.58,147.09
O004624,C02999,2026-08-29,Completed,COD,10.14,110.62
O004625,C01857,2026-04-21,Completed,UPI,47.5,142.66
O004626,C09637,2025-11-18,Completed,Debit Card,101.32,146.58
O004627,C09225,2025-01-10,Completed,UPI,92.71,54.18
O004628,C01066,2025-04-06,Completed,Debit Card,103.79,109.06
O004629,C09021,2026-08-06,Completed,Credit Card,29.57,106.6
O004630,C08940,2026-01-20,In Transit,Credit Card,79.66,116.87
O004631,C06364,2026-06-25,Completed,UPI,84.13,48.09
O004632,C05303,2026-08-15,Completed,Debit Card,40.43,140.25
O004633,C02220,2025-03-01,Completed,UPI,47.53,43.95
O004634,C01227,2026-04-16,Completed,UPI,0.81,92.83
O004635,C06080,2026-06-09,Completed,Debit Card,78.13,42.26
O004636,C08254,2026-01-27,Completed,UPI,67.21,99.78
O004637,C06908,2025-07-09,In Transit,Debit Card,125.28,119.37
O004638,C01848,2026-04-14,Completed,Credit Card,111.14,48.26
O004639,C02945,2025-01-23,Completed,Credit Card,162.89,126.3
O004640,C05482,2026-07-12,Completed,UPI,69.13,72.37
O004641,C06271,2026-06-28,Completed,Credit Card,69.47,98.7
O004642,C00735,2025-10-26,Completed,Credit Card,25.13,51.45
O004643,C06154,2026-04-08,Completed,Credit Card,41.06,91.04
O004644,C07393,2025-11-02,Completed,UPI,14.79,110.66
O004645,C01852,2026-06-15,Completed,Debit Card,5.82,118.47
O004646,C02492,2026-05-29,In Transit,Credit Card,149.69,136.92
O004648,C09414,2025-07-14,Completed,Debit Card,20.39,128.17
O004649,C04096,2026-07-13,Completed,Debit Card,91.94,43.83
O004650,C05313,2026-07-21,Completed,COD,116.55,104.66
O004651,C07269,2025-11-30,Completed,Debit Card,20.07,61.27
O004652,C03743,2026-07-31,Completed,Credit Card,127.63,125.94
O004653,C01064,2025-08-15,Completed,UPI,76.53,76.1
O004654,C06572,2026-07-09,Completed,Credit Card,28.49,95.21
O004655,C06696,2026-01-30,Completed,Debit Card,90.63,141.3
O004656,C02638,2025-07-18,Completed,UPI,59.28,47.55
O004657,C00364,2025-10-08,Completed,COD,53.02,118.41
O004658,C06679,2026-04-23,Completed,Debit Card,58.12,81.5
O004661,C06956,2025-03-19,In Transit,Credit Card,121.98,142.72
O004662,C09409,2026-05-31,Completed,Credit Card,124.75,40.51
O004663,C01821,2025-07-29,Completed,UPI,61.02,140.16
O004664,C05221,2025-11-20,In Transit,COD,56.39,95.4
O004665,C06992,2026-05-02,Completed,Credit Card,133.9,95.15
O004666,C02335,2026-01-22,Completed,Credit Card,125.22,80.54
O004667,C07538,2026-07-24,Completed,COD,10.8,107.83
O004668,C08720,2025-04-23,Completed,UPI,69.25,53.38
O004670,C02623,2025-08-29,Completed,Credit Card,107.06,121.85
O004671,C08078,2026-04-22,Completed,Credit Card,152.01,54.17
O004672,C04160,2026-07-26,Completed,Credit Card,89.43,53.21
O004673,C02703,2026-07-12,Completed,Debit Card,44.36,56.31
O004674,C01700,2026-05-26,Completed,UPI,116.03,104.21
O004675,C09112,2026-08-29,Completed,Debit Card,173.2,49.08
O004676,C04287,2025-06-11,Completed,Debit Card,62.96,74.68
O004677,C08698,2026-04-16,In Transit,Credit Card,47.34,40.97
O004678,C01604,2025-12-24,Completed,UPI,3.42,67.85
O004680,C01109,2025-08-04,Completed,UPI,20.42,121.41
O004681,C00181,2026-06-02,Completed,UPI,28.82,58.47
O004682,C09956,2025-06-13,Completed,Credit Card,17.13,67.19
O004683,C00750,2026-02-09,Completed,UPI,23.86,115.77
O004684,C04630,2026-08-23,Completed,COD,102.87,88.79
O004685,C08812,2026-01-24,Completed,UPI,147.17,82.11
O004686,C08225,2026-05-06,Completed,COD,18.47,92.64
O004687,C04729,2026-08-28,Completed,UPI,51.49,92.42
O004688,C06122,2026-07-04,Returned,Credit Card,82.97,48.38
O004689,C06321,2025-03-14,Returned,UPI,136.23,67.94
O004690,C01107,2026-06-10,Completed,UPI,74.42,78.01
O004691,C02887,2026-08-18,Completed,UPI,46.27,74.51
O004692,C03057,2026-07-21,In Transit,Credit Card,11.56,64.1
O004693,C03808,2026-07-06,Completed,UPI,32.32,97.31
O004694,C02781,2026-08-23,Completed,Credit Card,55.45,136.2
O004695,C02548,2025-02-21,Completed,Credit Card,62.81,79.7
O004696,C03584,2026-07-06,Completed,Debit Card,74.1,72.46
O004698,C04887,2025-05-13,Completed,UPI,174.22,113.99
O004699,C01765,2026-06-25,In Transit,Credit Card,115.55,64.64
O004700,C07919,2025-11-23,Cancelled,Debit Card,74.94,41.2
O004701,C08645,2026-01-21,Completed,COD,144.91,104.35
O004703,C01241,2025-12-26,Completed,Debit Card,104.68,92.5
O004704,C07251,2026-02-06,Completed,UPI,91.91,75.56
O004705,C09261,2025-05-27,Completed,COD,100.79,47.7
O004706,C00363,2025-07-28,Completed,Credit Card,81.3,88.51
O004707,C00152,2026-04-06,Completed,Debit Card,59.52,111.9
O004708,C01873,2025-07-11,Completed,Credit Card,32.73,48.38
O004709,C06862,2026-03-28,Completed,Debit Card,41.03,139.52
O004710,C09655,2026-03-23,Completed,Debit Card,96.8,139.68
O004711,C07524,2025-05-22,Completed,Credit Card,44.93,94.81
O004713,C07025,2026-02-16,Completed,UPI,72.35,121.27
O004715,C06908,2025-07-15,Completed,COD,119.28,140.98
O004716,C03248,2026-02-05,In Transit,UPI,114.11,75.3
O004717,C02266,2026-06-23,Completed,UPI,11.69,50.31
O004718,C02396,2025-07-15,Completed,Debit Card,123.54,92.82
O004719,C06703,2025-07-18,Completed,Debit Card,106.8,122.27
O004720,C07695,2026-08-19,Completed,UPI,53.98,99.83
O004721,C05832,2025-04-22,In Transit,UPI,31.12,116.94
O004722,C00658,2026-05-16,Completed,Credit Card,38.49,135.02
O004723,C00394,2026-04-15,Completed,Credit Card,40.29,56.27
O004724,C02217,2025-10-22,In Transit,Debit Card,82.51,129.48
O004726,C04074,2025-05-28,Completed,UPI,31.79,123.01
O004727,C00773,2026-01-17,Completed,Credit Card,35.67,84.46
O004728,C07277,2026-08-10,In Transit,UPI,110.19,85.33
O004729,C07142,2026-04-17,Completed,UPI,71.03,105.92
O004730,C03509,2025-06-25,Completed,UPI,96.18,70.47
O004731,C05649,2026-03-14,Completed,Debit Card,4.41,55.88
O004733,C04178,2026-07-14,Completed,Credit Card,148.61,120.54
O004734,C08612,2025-02-16,Completed,UPI,22.45,101.07
O004735,C06632,2025-08-06,Completed,Credit Card,12.69,104.44
O004736,C01051,2026-02-24,Completed,COD,33.6,104.9
O004738,C06825,2026-04-03,Completed,UPI,33.18,124.82
O004739,C04539,2026-02-22,Completed,UPI,4.49,144.96
O004740,C06943,2026-01-16,In Transit,UPI,104.48,129.15
O004742,C05520,2025-11-01,Completed,Credit Card,33.83,130.99
O004743,C06198,2025-12-21,Returned,Debit Card,62.2,137.93
O004744,C09293,2026-06-22,Completed,UPI,52.87,149.3
O004745,C00689,2026-08-21,Completed,UPI,106.5,75.99
O004747,C09387,2025-09-11,Completed,COD,20.16,144.24
O004748,C02217,2026-03-23,Completed,UPI,37.05,80.21
O004750,C00012,2026-08-11,In Transit,COD,88.23,125.03
O004751,C00268,2026-08-25,Completed,UPI,71.06,86.28
O004752,C03313,2026-02-05,Completed,Credit Card,102.14,134.87
O004753,C07707,2025-11-13,Completed,Credit Card,22.46,76.81
O004755,C03857,2025-08-13,Completed,Credit Card,105.68,41.87
O004756,C01320,2026-07-10,In Transit,COD,38.13,121.98
O004757,C02277,2026-06-30,Completed,UPI,65.72,131.46
O004758,C05031,2025-11-28,Completed,Debit Card,135.63,45.66
O004759,C03229,2026-05-04,Completed,Debit Card,144.22,128.21
O004760,C02166,2026-06-02,In Transit,UPI,9.34,105.71
O004761,C03962,2025-10-04,Completed,COD,18.13,41.68
O004762,C07032,2025-02-27,Completed,UPI,10.81,90.35
O004763,C01205,2026-08-04,Completed,UPI,72.52,47.14
O004764,C04809,2026-06-28,Completed,Credit Card,7.48,136.98
O004765,C02788,2025-08-23,Completed,UPI,16.42,138.82
O004766,C03812,2026-06-23,In Transit,Credit Card,60.78,131.15
O004767,C08250,2026-06-02,Completed,UPI,33.86,42.38
O004768,C09311,2026-07-25,Completed,UPI,31.19,108.55
O004769,C02459,2026-05-27,Completed,UPI,46.91,79.32
O004770,C06323,2026-06-12,Completed,Credit Card,3.97,83.4
O004771,C06787,2026-01-13,Completed,Credit Card,169.77,58.35
O004772,C08456,2026-04-19,Returned,UPI,93.67,128.35
O004774,C04697,2025-07-14,Completed,UPI,60.33,139.81
O004775,C09830,2026-06-01,Completed,UPI,13.15,68.9
O004776,C09716,2026-08-11,Completed,UPI,88.44,122.28
O004777,C05066,2025-07-21,Completed,UPI,25.94,137.29
O004778,C05439,2026-07-12,In Transit,UPI,39.96,104.14
O004779,C06703,2025-08-19,Completed,Debit Card,132.41,83.43
O004780,C03766,2026-08-21,Completed,Debit Card,138.95,99.11
O004781,C06644,2025-04-17,Returned,Debit Card,31.7,114.25
O004782,C05151,2026-02-17,Completed,Credit Card,24.23,142.07
O004783,C00366,2025-05-31,Completed,Credit Card,35.01,85.59
O004784,C08561,2025-07-08,Completed,UPI,33.82,46.95
O004785,C09423,2026-01-11,Completed,UPI,122.82,47.45
O004786,C00272,2025-08-18,Completed,COD,36.76,117.2
O004787,C07930,2026-07-06,Completed,UPI,76.39,120.79
O004789,C05871,2025-09-24,Completed,UPI,39.52,71.69
O004790,C05005,2026-01-22,Completed,UPI,34.93,49.81
O004792,C04959,2026-07-27,In Transit,UPI,24.77,99.29
O004793,C08568,2026-08-21,Completed,Credit Card,47.36,138.02
O004794,C06850,2026-02-26,Completed,Credit Card,3.27,64.8
O004795,C04150,2025-08-19,In Transit,Credit Card,106.76,138.8
O004796,C06908,2026-07-23,Cancelled,UPI,134.39,46.24
O004797,C09658,2026-08-16,Completed,UPI,31.53,40.75
O004798,C00817,2026-08-12,In Transit,Debit Card,82.14,96.55
O004799,C03910,2025-08-14,Completed,UPI,91.99,96.03
O004800,C08737,2026-03-23,Completed,Credit Card,90.81,129.4
O004801,C07424,2026-02-23,Completed,UPI,57.65,69.86
O004802,C09373,2026-03-08,Completed,UPI,0.05,123.91
O004804,C08669,2026-02-21,Completed,Credit Card,51.84,54.47
O004805,C07959,2025-03-24,Completed,UPI,0.95,41.0
O004807,C05988,2026-06-14,Completed,UPI,34.58,138.29
O004808,C00543,2025-01-06,Completed,UPI,74.33,77.74
O004809,C05409,2025-11-20,Completed,COD,47.29,68.04
O004810,C04102,2026-07-27,Completed,Debit Card,1.46,113.35
O004811,C05272,2026-03-29,Completed,UPI,6.32,68.58
O004812,C07435,2025-12-22,Completed,UPI,6.69,126.11
O004813,C05973,2026-06-21,Completed,Credit Card,67.84,143.84
O004814,C02970,2026-06-26,Completed,Debit Card,123.99,110.97
O004815,C06012,2025-11-26,Completed,Debit Card,68.67,99.76
O004819,C07590,2026-07-24,Completed,UPI,4.95,133.73
O004820,C08260,2026-08-06,Completed,Credit Card,34.39,95.54
O004821,C05512,2026-06-26,Completed,Credit Card,111.37,133.39
O004822,C08719,2026-08-05,In Transit,Debit Card,148.07,148.93
O004823,C01264,2026-07-28,In Transit,UPI,110.03,122.85
O004824,C09650,2026-05-10,Completed,UPI,88.45,85.31
O004825,C09235,2026-07-01,Completed,Credit Card,46.03,132.21
O004826,C06008,2026-01-25,Completed,UPI,36.22,97.3
O004827,C00605,2025-12-06,Completed,UPI,106.99,92.28
O004828,C04551,2026-08-22,Completed,UPI,53.9,99.89
O004829,C01828,2026-03-18,In Transit,UPI,87.12,111.31
O004830,C06306,2026-08-18,Completed,UPI,17.92,117.5
O004832,C04831,2026-01-27,In Transit,Credit Card,26.18,41.9
O004833,C02104,2025-11-29,Completed,Credit Card,37.81,98.05
O004834,C01859,2026-04-21,Completed,UPI,94.37,42.54
O004836,C00305,2026-08-25,In Transit,UPI,29.42,71.04
O004837,C07190,2026-04-15,Completed,Debit Card,23.68,71.57
O004838,C03108,2025-08-05,Completed,Credit Card,11.09,101.55
O004839,C07005,2025-12-09,Cancelled,UPI,4.84,89.75
O004840,C06564,2025-07-26,Completed,UPI,86.75,99.32
O004841,C00682,2025-12-08,Completed,Debit Card,89.12,58.97
O004842,C03161,2025-12-22,Completed,UPI,73.95,59.17
O004843,C05687,2025-03-20,Completed,COD,87.1,102.43
O004844,C09209,2026-06-29,Completed,UPI,8.24,71.89
O004845,C04038,2025-10-22,Completed,Debit Card,70.1,104.68
O004846,C05049,2026-04-14,In Transit,UPI,119.96,134.83
O004847,C07520,2026-08-07,Completed,Credit Card,69.87,138.86
O004848,C08070,2025-01-03,Completed,UPI,53.43,104.11
O004849,C09253,2026-03-29,In Transit,UPI,144.43,119.75
O004850,C04976,2026-06-10,Completed,Credit Card,134.55,109.84
O004851,C01983,2025-12-05,Completed,Credit Card,118.77,72.32
O004852,C07663,2026-07-06,Completed,Credit Card,114.86,120.97
O004853,C01263,2026-03-01,Completed,Debit Card,88.17,86.42
O004854,C04204,2025-10-08,In Transit,UPI,48.39,82.47
O004855,C06304,2025-03-07,Completed,Debit Card,116.48,53.43
O004856,C06942,2026-07-07,Completed,COD,11.98,126.21
O004857,C07360,2026-02-01,In Transit,UPI,7.05,138.96
O004858,C01980,2025-12-01,Completed,COD,87.12,130.02
O004859,C09821,2026-08-26,Completed,Credit Card,20.54,127.55
O004860,C01815,2025-09-02,Completed,UPI,105.68,129.38
O004861,C00983,2025-12-11,Completed,Debit Card,147.11,136.36
O004863,C09125,2026-07-17,Completed,COD,3.35,90.06
O004864,C05611,2026-05-16,Completed,Debit Card,47.92,50.31
O004865,C05967,2026-08-27,Completed,UPI,93.41,48.27
O004866,C05402,2026-05-07,Completed,Credit Card,4.44,57.43
O004867,C00448,2026-01-29,Completed,Credit Card,66.81,49.9
O004868,C06831,2026-08-27,In Transit,Debit Card,134.9,147.02
O004869,C03611,2026-05-29,Completed,Credit Card,43.59,75.06
O004870,C09378,2026-05-09,Completed,Credit Card,3.55,44.02
O004871,C01909,2025-11-14,Completed,Credit Card,95.1,43.67
