customer_id,signup_date,age,gender,city,acquisition_channel,customer_segment
C02858,2023-10-04,21,Male,Ahmedabad,Google,VIP
C02859,2025-07-06,48,Male,Mumbai,Organic Search,Regular
C02860,2024-05-23,20,Male,Pune,Instagram,Premium
C02861,2024-07-16,60,Male,Mumbai,Instagram,Regular
C02862,2024-11-21,43,Male,Ahmedabad,Direct,Regular
C02863,2025-04-22,46,Male,Bangalore,Organic Search,Regular
C02864,2023-11-02,44,Female,Mumbai,Instagram,VIP
C02865,2024-06-29,60,Male,Mumbai,Direct,Regular
C02866,2024-01-25,51,Male,Hyderabad,YouTube,Premium
C02867,2024-04-02,32,Female,Delhi,Instagram,Regular
C02868,2026-04-23,26,Male,Ahmedabad,Instagram,Budget
C02869,2025-03-26,27,Male,Pune,YouTube,Regular
C02870,2025-07-19,18,Female,Hyderabad,Instagram,Premium
C02871,2026-01-23,40,Female,Lucknow,Organic Search,Premium
C02872,2026-01-15,22,Female,Lucknow,Organic Search,Premium
C02873,2026-08-16,39,Male,Jaipur,Direct,Budget
C02874,2025-12-31,43,Female,Bangalore,Referral,VIP
C02875,2024-09-24,46,Female,Pune,Organic Search,Premium
C02876,2025-04-15,40,Female,Bangalore,Instagram,Budget
C02877,2025-02-09,41,Female,Kolkata,Referral,Regular
C02878,2026-05-24,45,Female,Chennai,Instagram,Budget
C02879,2025-02-28,55,Male,Jaipur,Organic Search,Budget
C02880,2024-10-26,61,Male,Chennai,Organic Search,Regular
C02881,2024-03-12,25,Male,Hyderabad,Instagram,Budget
C02882,2024-08-11,61,Male,Kolkata,Organic Search,VIP
C02883,2024-04-24,59,Female,Pune,Direct,Budget
C02884,2026-05-05,57,Male,Chennai,Instagram,Budget
C02885,2025-12-28,40,Male,Bangalore,Direct,Premium
C02886,2023-10-31,18,Male,Chennai,Direct,Premium
C02887,2026-08-18,18,Female,Hyderabad,Instagram,Premium
C02888,2025-03-30,51,Male,Kolkata,Instagram,VIP
C02889,2025-12-15,42,Male,Kolkata,Direct,Budget
C02890,2026-08-27,32,Male,Bangalore,Direct,Regular
C02891,2026-07-30,31,Male,Hyderabad,Direct,Budget
C02892,2023-12-15,59,Female,Lucknow,Instagram,VIP
C02893,2025-08-16,20,Female,Lucknow,Instagram,Budget
C02894,2024-06-15,39,Other,Jaipur,Instagram,Budget
C02895,2026-02-07,32,Male,Bangalore,Organic Search,Budget
C02896,2026-05-29,38,Male,Bangalore,Direct,Regular
C02897,2023-10-28,37,Other,Lucknow,Organic Search,Regular
C02898,2026-08-24,37,Female,Pune,YouTube,Regular
C02899,2024-04-24,51,Male,Kolkata,Google,Regular
C02900,2026-03-12,55,Male,Jaipur,Instagram,Regular
C02901,2026-01-17,54,Male,Mumbai,Referral,Regular
C02902,2024-09-19,26,Female,Ahmedabad,Instagram,Premium
C02903,2026-03-04,18,Male,Delhi,Instagram,Regular
C02904,2026-03-11,43,Female,Ahmedabad,Direct,Regular
C02905,2024-03-08,43,Male,Kolkata,Google,Regular
C02906,2025-06-07,43,Male,Hyderabad,Organic Search,VIP
C02907,2026-01-27,38,Female,Pune,Referral,Premium
C02908,2025-09-30,46,Male,Ahmedabad,Direct,Budget
C02909,2026-05-25,53,Male,Delhi,Google,Regular
C02910,2023-09-27,25,Female,Lucknow,Instagram,Regular
C02911,2025-10-03,32,Male,Bangalore,Instagram,Premium
C02912,2026-07-01,23,Male,Hyderabad,Instagram,Budget
C02913,2025-05-06,62,Male,Delhi,Instagram,Budget
C02914,2025-05-06,41,Male,Hyderabad,YouTube,Premium
C02915,2024-03-21,32,Male,Lucknow,Organic Search,Budget
C02916,2026-08-14,24,Female,Mumbai,Google,Regular
C02917,2026-04-20,20,Male,Mumbai,Referral,Regular
C02918,2025-02-17,26,Male,Lucknow,Direct,Budget
C02919,2024-07-31,24,Male,Delhi,Direct,Regular
C02920,2025-02-15,56,Male,Delhi,Google,VIP
C02921,2023-12-04,38,Female,Lucknow,Referral,Budget
C02922,2024-05-08,22,Female,Pune,Organic Search,Regular
C02923,2024-04-23,36,Female,Ahmedabad,Direct,Regular
C02924,2025-03-26,24,Female,Hyderabad,Organic Search,VIP
C02925,2023-08-28,40,Female,Ahmedabad,Google,Budget
C02926,2026-05-30,54,Male,Pune,Google,Budget
C02927,2024-04-04,59,Female,Pune,Direct,Budget
C02928,2024-01-18,57,Female,Lucknow,Referral,Premium
C02929,2025-10-21,64,Male,Delhi,Referral,Regular
C02930,2026-05-30,47,Female,Bangalore,Organic Search,Premium
C02931,2026-03-10,46,Female,Chennai,Referral,Regular
C02932,2024-08-16,22,Male,Pune,Google,Regular
C02933,2023-09-21,57,Male,Chennai,Organic Search,Budget
C02934,2025-05-31,20,Male,Jaipur,Google,Regular
C02935,2026-05-29,23,Male,Hyderabad,Direct,Budget
C02936,2025-12-23,20,Male,Kolkata,Referral,Budget
C02937,2026-03-12,18,Female,Kolkata,Referral,Budget
C02938,2026-03-28,60,Male,Hyderabad,Organic Search,Budget
C02939,2026-07-15,58,Female,Lucknow,Instagram,Regular
C02940,2024-10-10,58,Female,Delhi,Organic Search,Regular
C02941,2026-06-25,38,Other,Lucknow,Direct,Budget
C02942,2024-11-03,41,Male,Hyderabad,Referral,Regular
C02943,2023-12-16,35,Male,Pune,Referral,Budget
C02944,2024-07-23,47,Male,Lucknow,YouTube,Regular
C02945,2024-01-24,34,Female,Delhi,Organic Search,VIP
C02946,2024-02-16,36,Male,Mumbai,Google,Regular
C02947,2026-07-02,56,Male,Mumbai,Google,Regular
C02948,2026-01-11,25,Male,Delhi,Instagram,Regular
C02949,2026-07-15,45,Male,Delhi,Instagram,Budget
C02950,2025-08-08,25,Male,Bangalore,Referral,Premium
C02951,2024-03-05,48,Male,Bangalore,Instagram,Premium
C02952,2026-07-24,29,Other,Delhi,Google,Budget
C02953,2025-09-26,41,Male,Bangalore,Google,Regular
C02954,2026-06-11,53,Male,Pune,Organic Search,Budget
C02955,2026-01-06,43,Male,Hyderabad,Referral,VIP
C02956,2024-04-28,30,Male,Bangalore,Organic Search,Regular
C02957,2025-06-03,57,Female,Kolkata,Instagram,Regular
C02958,2024-03-07,25,Other,Kolkata,Organic Search,Regular
C02959,2024-07-29,27,Female,Ahmedabad,Organic Search,Premium
C02960,2025-09-20,64,Male,Hyderabad,Referral,VIP
C02961,2024-01-14,60,Male,Chennai,Google,Regular
C02962,2025-11-03,38,Female,Lucknow,Instagram,Budget
C02963,2026-07-02,62,Female,Jaipur,Google,Regular
C02964,2026-07-02,43,Male,Hyderabad,Google,Regular
C02965,2024-10-30,58,Female,Ahmedabad,Direct,Budget
C02966,2026-08-21,24,Female,Lucknow,Direct,Regular
C02967,2026-07-20,30,Female,Jaipur,Google,Regular
C02968,2023-10-02,28,Male,Ahmedabad,Google,Regular
C02969,2025-06-18,57,Male,Bangalore,Google,Budget
C02970,2026-06-02,53,Female,Delhi,Google,Premium
C02971,2026-07-23,34,Male,Jaipur,Organic Search,Budget
C02972,2024-04-26,35,Female,Delhi,Google,Regular
C02973,2025-05-08,45,Female,Hyderabad,Google,Regular
C02974,2026-06-19,55,Male,Kolkata,Direct,Budget
C02975,2024-01-29,58,Female,Ahmedabad,Google,Premium
C02976,2025-11-21,40,Other,Chennai,Google,Regular
C02977,2024-05-14,59,Male,Mumbai,Google,Regular
C02978,2026-08-08,59,Female,Chennai,Organic Search,Regular
C02979,2024-02-28,24,Male,Mumbai,Direct,Premium
C02980,2026-04-24,26,Female,Delhi,Google,Premium
C02981,2023-12-03,29,Other,Hyderabad,Organic Search,Regular
C02982,2025-10-13,61,Male,Mumbai,Direct,Budget
C02983,2025-07-28,50,Female,Lucknow,Instagram,Budget
C02984,2026-04-25,18,Male,Chennai,YouTube,Budget
C02985,2024-12-29,22,Female,Bangalore,Google,Regular
C02986,2024-06-13,22,Female,Hyderabad,Organic Search,Regular
C02987,2024-05-27,27,Male,Delhi,Instagram,Regular
C02988,2023-11-10,27,Male,Jaipur,Direct,Regular
C02989,2024-06-04,38,Male,Mumbai,Google,Regular
C02990,2023-12-24,39,Female,Jaipur,Google,Premium
C02991,2023-08-29,22,Female,Pune,Instagram,Premium
C02992,2024-10-23,56,Male,Lucknow,Organic Search,Regular
C02993,2025-11-07,56,Female,Kolkata,YouTube,Regular
C02994,2026-07-25,35,Female,Kolkata,Referral,Regular
C02995,2026-04-23,50,Male,Bangalore,Instagram,Budget
C02996,2025-02-18,64,Female,Ahmedabad,Referral,Regular
C02997,2024-10-16,33,Male,Delhi,YouTube,Budget
C02998,2025-04-17,30,Other,Jaipur,Google,Regular
C02999,2023-12-17,42,Female,Delhi,YouTube,Premium
C03000,2025-02-03,25,Male,Bangalore,Referral,Budget
C03001,2026-03-31,18,Other,Bangalore,Google,Regular
C03002,2025-08-10,24,Male,Delhi,Google,Regular
C03003,2025-09-19,26,Male,Mumbai,Direct,Budget
C03004,2024-02-22,38,Female,Bangalore,Google,Regular
C03005,2023-11-16,57,Male,Delhi,Referral,Regular
C03006,2026-03-11,44,Female,Kolkata,Referral,Regular
C03007,2024-07-16,36,Male,Hyderabad,Organic Search,Budget
C03008,2024-08-11,48,Male,Ahmedabad,Direct,Regular
C03009,2026-07-06,21,Male,Bangalore,Direct,VIP
C03010,2023-11-17,62,Female,Hyderabad,Instagram,Premium
C03011,2024-03-01,36,Male,Jaipur,Google,Regular
C03012,2024-10-12,59,Other,Chennai,Direct,Regular
C03013,2025-11-07,38,Female,Delhi,Instagram,Regular
C03014,2025-04-18,33,Male,Mumbai,Referral,Premium
C03015,2026-05-08,54,Male,Mumbai,Direct,Budget
C03016,2023-12-08,54,Female,Delhi,Organic Search,Premium
C03017,2025-06-09,44,Male,Bangalore,Instagram,Regular
C03018,2025-06-30,37,Female,Pune,Google,Regular
C03019,2025-02-07,24,Female,Kolkata,YouTube,VIP
C03020,2023-09-30,28,Male,Bangalore,Referral,Regular
C03021,2026-06-25,33,Female,Ahmedabad,YouTube,VIP
C03022,2024-02-24,41,Female,Delhi,Organic Search,VIP
C03023,2026-04-29,19,Male,Delhi,Direct,Budget
C03024,2024-02-16,44,Male,Bangalore,YouTube,VIP
C03025,2023-12-16,40,Male,Hyderabad,Google,Regular
C03026,2024-04-09,21,Male,Lucknow,Direct,Budget
C03027,2024-03-23,57,Male,Pune,YouTube,Budget
C03028,2025-09-30,32,Female,Chennai,Organic Search,Budget
C03029,2025-10-27,58,Female,Ahmedabad,Direct,Regular
C03030,2025-11-05,38,Other,Mumbai,Instagram,Regular
C03031,2024-06-13,56,Female,Lucknow,Organic Search,Regular
C03032,2024-07-01,24,Female,Lucknow,Referral,Budget
C03033,2024-05-14,29,Other,Pune,Referral,Budget
C03034,2023-10-21,48,Female,Ahmedabad,Referral,Regular
C03035,2025-05-15,33,Male,Lucknow,Google,Regular
C03036,2026-03-05,62,Male,Hyderabad,Referral,Regular
C03037,2024-02-12,19,Male,Bangalore,YouTube,Regular
C03038,2024-09-26,45,Male,Chennai,Instagram,Regular
C03039,2024-12-08,26,Female,Ahmedabad,Google,Regular
C03040,2024-07-15,40,Male,Kolkata,Google,Regular
C03041,2025-08-22,31,Male,Lucknow,Direct,Regular
C03042,2025-06-15,40,Male,Chennai,Direct,Budget
C03043,2024-04-02,24,Female,Mumbai,Organic Search,Regular
C03044,2023-09-25,43,Male,Jaipur,Direct,Regular
C03045,2024-03-02,34,Female,Bangalore,Referral,Regular
C03046,2024-07-12,40,Male,Ahmedabad,Direct,Regular
C03047,2023-11-25,43,Female,Mumbai,Instagram,Premium
C03048,2026-03-09,63,Female,Delhi,Instagram,VIP
C03049,2024-07-30,22,Male,Hyderabad,Instagram,Premium
C03050,2024-11-05,28,Female,Kolkata,Organic Search,Regular
C03051,2025-02-14,32,Male,Jaipur,YouTube,VIP
C03052,2025-08-21,63,Female,Jaipur,Instagram,Budget
C03053,2023-12-05,25,Male,Hyderabad,Google,Budget
C03054,2025-04-15,49,Female,Pune,Instagram,Regular
C03055,2024-03-17,49,Other,Jaipur,Google,Regular
C03056,2026-04-24,52,Male,Lucknow,Instagram,Premium
C03057,2024-10-05,64,Male,Ahmedabad,Direct,Regular
C03058,2024-12-28,48,Female,Mumbai,Direct,Regular
C03059,2024-06-11,55,Other,Ahmedabad,Instagram,Regular
C03060,2025-01-18,51,Male,Bangalore,Organic Search,Regular
C03061,2024-05-01,59,Female,Mumbai,Instagram,Regular
C03062,2024-06-17,32,Male,Kolkata,Direct,Budget
C03063,2023-11-03,42,Female,Pune,Direct,Regular
C03064,2025-11-29,47,Female,Kolkata,Google,Regular
C03065,2025-08-28,59,Male,Mumbai,Direct,VIP
C03066,2023-11-29,34,Male,Hyderabad,Organic Search,Regular
C03067,2024-09-07,52,Male,Ahmedabad,Google,Regular
C03068,2025-04-12,56,Male,Kolkata,Organic Search,VIP
C03069,2026-07-26,38,Female,Lucknow,Organic Search,VIP
C03070,2025-06-04,19,Male,Delhi,Google,Premium
C03071,2025-04-25,19,Female,Chennai,Instagram,VIP
C03072,2026-03-06,32,Female,Jaipur,Instagram,Regular
C03073,2026-02-09,60,Female,Ahmedabad,Direct,Regular
C03074,2024-11-28,36,Male,Pune,Organic Search,Budget
C03075,2025-04-05,62,Female,Hyderabad,Google,VIP
C03076,2026-04-04,45,Male,Ahmedabad,Referral,Budget
C03077,2025-01-29,52,Male,Kolkata,Instagram,Premium
C03078,2026-04-20,40,Female,Mumbai,Organic Search,Regular
C03079,2025-01-30,40,Other,Jaipur,Organic Search,Budget
C03080,2023-11-22,20,Male,Bangalore,Direct,Regular
C03081,2026-05-13,24,Male,Chennai,Organic Search,Regular
C03082,2025-10-18,64,Male,Kolkata,Instagram,Regular
C03083,2025-02-28,58,Female,Mumbai,Google,Regular
C03084,2026-05-10,53,Male,Chennai,Google,Regular
C03085,2026-01-21,57,Female,Chennai,Instagram,Premium
C03086,2025-09-08,30,Female,Mumbai,Referral,Regular
C03087,2025-07-07,62,Male,Mumbai,Direct,Regular
C03088,2024-01-06,57,Female,Bangalore,YouTube,Regular
C03089,2025-12-04,25,Male,Pune,Instagram,Regular
C03090,2024-03-04,26,Male,Lucknow,Google,Regular
C03091,2026-08-10,42,Female,Delhi,Organic Search,Budget
C03092,2026-07-28,28,Male,Delhi,Instagram,Regular
C03093,2026-01-30,22,Female,Lucknow,Google,VIP
C03094,2024-01-13,36,Female,Bangalore,Organic Search,Regular
C03095,2024-12-04,62,Female,Hyderabad,Instagram,Regular
C03096,2026-08-15,55,Female,Chennai,Direct,Regular
C03097,2024-12-17,39,Male,Mumbai,Organic Search,Regular
C03098,2026-08-25,55,Male,Chennai,Instagram,Premium
C03099,2025-07-15,31,Male,Jaipur,Instagram,VIP
C03100,2026-02-27,56,Female,Ahmedabad,Organic Search,Premium
C03101,2024-06-05,33,Female,Chennai,Google,Budget
C03102,2026-05-22,30,Female,Delhi,Direct,Budget
C03103,2026-05-25,25,Male,Hyderabad,Direct,VIP
C03104,2023-11-09,44,Other,Chennai,Organic Search,Budget
C03105,2024-10-26,58,Female,Jaipur,Referral,Regular
C03106,2024-11-05,40,Male,Hyderabad,Direct,Budget
C03107,2024-08-19,29,Male,Lucknow,Direct,VIP
C03108,2024-06-25,44,Female,Delhi,Instagram,Regular
C03109,2025-01-11,51,Female,Delhi,Organic Search,Budget
C03110,2026-04-11,39,Female,Lucknow,Google,Budget
C03111,2026-01-06,25,Male,Delhi,Organic Search,Regular
C03112,2025-07-10,24,Male,Mumbai,Instagram,Budget
C03113,2025-03-22,45,Male,Hyderabad,Instagram,Regular
C03114,2024-11-29,21,Female,Lucknow,Instagram,Regular
C03115,2024-11-24,20,Female,Kolkata,Instagram,Budget
C03116,2024-02-06,40,Female,Jaipur,Organic Search,VIP
C03117,2025-06-02,62,Female,Mumbai,Organic Search,Regular
C03118,2025-12-06,64,Male,Kolkata,Direct,Regular
C03119,2026-06-22,51,Female,Chennai,Instagram,Regular
C03120,2026-06-06,55,Female,Lucknow,Referral,Budget
C03121,2025-05-05,20,Female,Lucknow,Google,Premium
C03122,2023-12-16,59,Male,Jaipur,Referral,Premium
C03123,2024-07-06,22,Male,Lucknow,Instagram,Regular
C03124,2025-04-06,59,Male,Jaipur,Organic Search,Premium
C03125,2024-09-07,20,Male,Pune,Instagram,Premium
C03126,2024-11-20,64,Female,Chennai,Google,Regular
C03127,2024-10-20,24,Male,Chennai,Referral,Regular
C03128,2025-02-10,42,Male,Delhi,Organic Search,Budget
C03129,2025-06-25,36,Male,Ahmedabad,Direct,Regular
C03130,2023-10-08,28,Male,Mumbai,Instagram,Regular
C03131,2024-06-24,61,Female,Chennai,Instagram,Premium
C03132,2024-02-01,26,Male,Bangalore,Referral,Regular
C03133,2025-06-25,18,Female,Bangalore,Instagram,Budget
C03134,2025-09-26,55,Female,Hyderabad,Instagram,Budget
C03135,2023-10-09,22,Female,Ahmedabad,Referral,Regular
C03136,2026-04-28,57,Female,Bangalore,Referral,Premium
C03137,2024-08-25,25,Female,Delhi,Organic Search,Premium
C03138,2024-05-14,21,Male,Lucknow,Organic Search,Regular
C03139,2025-11-22,22,Male,Lucknow,Organic Search,Budget
C03140,2026-06-02,60,Female,Hyderabad,Instagram,VIP
C03141,2026-05-07,39,Male,Pune,Instagram,Regular
C03142,2023-09-19,55,Male,Bangalore,Referral,Regular
C03143,2026-02-08,40,Other,Kolkata,Organic Search,Budget
C03144,2024-07-25,54,Female,Pune,Instagram,Regular
C03145,2024-06-30,31,Male,Delhi,Organic Search,Regular
C03146,2025-02-16,33,Male,Pune,Organic Search,Regular
C03147,2025-09-29,23,Female,Pune,Referral,Regular
C03148,2023-12-13,28,Female,Bangalore,Instagram,VIP
C03149,2026-04-06,58,Female,Bangalore,Direct,Regular
C03150,2024-01-22,26,Female,Lucknow,Organic Search,Premium
C03151,2026-07-30,51,Female,Bangalore,Organic Search,Regular
C03152,2024-12-25,38,Female,Mumbai,Direct,Regular
C03153,2026-02-18,18,Male,Lucknow,Google,Budget
C03154,2024-06-18,29,Male,Kolkata,Organic Search,VIP
C03155,2024-11-26,43,Female,Jaipur,Referral,Budget
C03156,2025-08-04,21,Male,Pune,Google,Regular
C03157,2024-03-20,56,Male,Bangalore,Google,VIP
C03158,2024-04-15,37,Female,Kolkata,Instagram,Regular
C03159,2026-02-16,60,Female,Bangalore,Referral,Regular
C03160,2025-11-17,50,Female,Ahmedabad,YouTube,Premium
C03161,2025-12-07,39,Female,Lucknow,Google,Regular
C03162,2026-04-04,63,Male,Jaipur,Instagram,VIP
C03163,2026-02-12,45,Male,Bangalore,Google,Budget
C03164,2025-03-14,63,Female,Hyderabad,Google,Regular
C03165,2024-02-18,34,Male,Mumbai,Direct,Regular
C03166,2024-08-02,56,Female,Bangalore,Organic Search,Regular
C03167,2025-03-05,39,Male,Chennai,Organic Search,Budget
C03168,2024-01-23,19,Male,Jaipur,Direct,VIP
C03169,2026-03-18,27,Female,Pune,Instagram,Premium
C03170,2026-04-17,32,Female,Pune,YouTube,Premium
C03171,2023-09-28,24,Male,Bangalore,Instagram,Regular
C03172,2024-03-26,61,Male,Lucknow,YouTube,Premium
C03173,2026-02-25,64,Female,Hyderabad,Organic Search,Regular
C03174,2026-03-02,62,Male,Ahmedabad,Organic Search,Regular
C03175,2024-05-27,53,Female,Bangalore,Instagram,VIP
C03176,2025-01-09,44,Male,Mumbai,Google,Regular
C03177,2026-05-30,39,Female,Kolkata,Organic Search,Regular
C03178,2025-10-08,31,Male,Ahmedabad,Google,Budget
C03179,2024-06-23,56,Female,Ahmedabad,YouTube,Regular
C03180,2026-02-15,32,Female,Kolkata,Organic Search,Premium
C03181,2025-03-03,40,Male,Kolkata,Google,Budget
C03182,2025-07-24,49,Female,Lucknow,Referral,Regular
C03183,2024-01-10,44,Male,Jaipur,Instagram,Budget
C03184,2023-09-30,64,Female,Ahmedabad,Organic Search,Regular
C03185,2024-10-09,50,Female,Jaipur,Google,Regular
C03186,2025-06-09,47,Female,Kolkata,Organic Search,Budget
C03187,2024-03-09,53,Female,Lucknow,Instagram,Budget
C03188,2026-04-08,63,Female,Hyderabad,Organic Search,Premium
C03189,2025-06-01,34,Male,Ahmedabad,Google,Regular
C03190,2024-09-14,44,Female,Kolkata,YouTube,Premium
C03191,2024-02-23,20,Other,Kolkata,YouTube,Budget
C03192,2026-05-04,25,Male,Hyderabad,Direct,Premium
C03193,2025-11-25,50,Female,Lucknow,Instagram,Regular
C03194,2025-09-20,64,Female,Delhi,YouTube,Regular
C03195,2024-07-05,60,Male,Ahmedabad,YouTube,VIP
C03196,2024-10-24,29,Male,Lucknow,Instagram,Premium
C03197,2024-02-22,53,Female,Jaipur,Google,Premium
C03198,2025-05-16,48,Other,Kolkata,Direct,VIP
C03199,2026-07-20,60,Female,Kolkata,Organic Search,Regular
C03200,2026-03-24,62,Female,Hyderabad,YouTube,Budget
C03201,2025-08-06,36,Female,Kolkata,Instagram,Regular
C03202,2025-09-08,58,Female,Jaipur,Referral,Regular
C03203,2024-06-17,39,Female,Hyderabad,Organic Search,Budget
C03204,2024-11-18,24,Female,Bangalore,Instagram,Regular
C03205,2023-09-18,56,Male,Mumbai,YouTube,Budget
C03206,2025-12-30,23,Male,Chennai,YouTube,Budget
C03207,2025-12-16,56,Female,Jaipur,Referral,Budget
C03208,2023-09-06,33,Male,Jaipur,Instagram,Premium
C03209,2026-05-23,27,Female,Jaipur,Referral,Regular
C03210,2025-08-06,63,Female,Kolkata,Organic Search,Premium
C03211,2025-06-16,55,Female,Ahmedabad,Direct,Premium
C03212,2023-09-06,29,Male,Jaipur,Google,Premium
C03213,2024-05-30,48,Male,Jaipur,Organic Search,Premium
C03214,2026-01-26,53,Male,Lucknow,Google,Regular
C03215,2024-07-27,33,Female,Ahmedabad,Referral,VIP
C03216,2026-07-22,49,Female,Mumbai,YouTube,VIP
C03217,2025-08-01,48,Female,Hyderabad,Instagram,Budget
C03218,2024-12-04,63,Male,Pune,Google,Budget
C03219,2024-10-13,47,Male,Chennai,Direct,Regular
C03220,2024-09-13,54,Female,Pune,Organic Search,Regular
C03221,2024-05-30,41,Male,Pune,YouTube,Regular
C03222,2025-01-20,62,Female,Chennai,Google,Budget
C03223,2025-09-08,34,Female,Delhi,Instagram,Regular
C03224,2026-02-16,54,Male,Chennai,Organic Search,Budget
C03225,2024-11-05,54,Male,Pune,Instagram,Budget
C03226,2023-12-18,26,Male,Jaipur,Organic Search,Regular
C03227,2025-03-10,33,Female,Delhi,Direct,Budget
C03228,2025-08-22,20,Male,Chennai,YouTube,Premium
C03229,2026-03-09,24,Male,Mumbai,Referral,VIP
C03230,2024-10-11,28,Male,Delhi,Google,Premium
C03231,2025-08-06,45,Female,Bangalore,Direct,VIP
C03232,2025-06-25,38,Female,Chennai,Google,Regular
C03233,2024-07-20,58,Female,Pune,YouTube,Regular
C03234,2023-12-24,45,Female,Chennai,Referral,VIP
C03235,2023-11-05,31,Female,Mumbai,Referral,Regular
C03236,2026-08-15,26,Male,Chennai,Google,Premium
C03237,2025-07-30,64,Female,Pune,Google,Regular
C03238,2026-03-29,53,Female,Pune,Instagram,Regular
C03239,2024-06-09,49,Male,Jaipur,Direct,Regular
C03240,2025-10-15,61,Female,Kolkata,Referral,Budget
C03241,2026-05-02,38,Female,Lucknow,Organic Search,Regular
C03242,2024-07-20,51,Male,Bangalore,Direct,Premium
C03243,2024-02-08,23,Male,Hyderabad,Organic Search,Regular
C03244,2025-12-13,39,Male,Mumbai,Instagram,Budget
C03245,2026-05-10,30,Male,Kolkata,Google,Premium
C03246,2026-01-26,34,Male,Lucknow,Direct,Budget
C03247,2026-01-23,21,Female,Ahmedabad,Organic Search,Regular
C03248,2025-06-15,52,Female,Hyderabad,Direct,VIP
C03249,2025-08-20,46,Male,Ahmedabad,Instagram,Regular
C03250,2025-09-12,33,Male,Mumbai,Organic Search,Premium
C03251,2025-10-26,40,Female,Kolkata,Referral,Regular
C03252,2025-08-15,59,Female,Delhi,Organic Search,Budget
C03253,2026-08-25,62,Male,Lucknow,Google,Premium
C03254,2024-06-07,46,Female,Bangalore,YouTube,Regular
C03255,2024-11-28,58,Male,Ahmedabad,Referral,Regular
C03256,2024-10-26,55,Female,Kolkata,Referral,Regular
C03257,2023-10-05,29,Male,Kolkata,Direct,Regular
C03258,2025-10-12,45,Female,Ahmedabad,Instagram,Regular
C03259,2025-05-15,39,Female,Ahmedabad,Organic Search,Regular
C03260,2024-03-23,30,Female,Chennai,Instagram,Regular
C03261,2025-11-01,39,Male,Ahmedabad,Organic Search,Budget
C03262,2024-04-27,60,Female,Ahmedabad,YouTube,Regular
C03263,2025-04-04,52,Male,Kolkata,Instagram,Regular
